tweet_id,timestamp,source,rating_numerator,rating_denominator,name,dogtionary,full_text,display_text_range,retweet_count,favorite_count,lang,url,jpg_url,p1,p1_conf
782305867769217024,2016-10-01 19:47:08,iphone,12,10,Sampson,doggo,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes,111,6470,18630,en,https://t.co/pgVKxRw0s1,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,briard,0.5044270000000001
781955203444699136,2016-09-30 20:33:43,iphone,11,10,Chipson,other,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately,125,3920,12357,en,https://t.co/FjEsk7A1JV,,,
781661882474196992,2016-09-30 01:08:10,iphone,5,10,,other,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road,98,3129,11634,en,https://t.co/ELqelxWMrC,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,pembroke,0.438087
781655249211752448,2016-09-30 00:41:48,vine,11,10,Combo,doggo,This is Combo. The daily struggles of being a doggo have finally caught up with him. 11/10,114,1314,4466,en,https://t.co/LOKrNo0OM7,,,
781524693396357120,2016-09-29 16:03:01,iphone,12,10,,other,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10,112,6426,23163,en,https://t.co/ya7bviQUUf,,,
781308096455073793,2016-09-29 01:42:20,vine,12,10,,doggo,"Pupper butt 1, Doggo 0. Both 12/10",58,2961,7973,en,https://t.co/WQvcPEpH2u,,,
781251288990355457,2016-09-28 21:56:36,iphone,11,10,Oakley,other,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well,102,2458,9428,en,https://t.co/xIYsa6LPA4,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,mexican_hairless,0.8877709999999999
781163403222056960,2016-09-28 16:07:23,iphone,10,10,,other,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution",111,3168,10895,en,https://t.co/YkHc7U7uUy,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,shetland_sheepdog,0.973841
780931614150983680,2016-09-28 00:46:20,iphone,13,10,,puppo,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend,108,8536,24192,en,https://t.co/5dUYOu4b8d,,,
780858289093574656,2016-09-27 19:54:58,iphone,10,10,Dash,other,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first",129,2328,8033,en,https://t.co/YElO4hvXI6,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,chesapeake_bay_retriever,0.488555
780800785462489090,2016-09-27 16:06:28,iphone,11,10,Koda,other,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet,105,1505,6141,en,https://t.co/KQzSR8eCsw,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,siberian_husky,0.951963
780601303617732608,2016-09-27 02:53:48,iphone,12,10,Hercules,other,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately,100,3839,13525,en,https://t.co/mH0IOyFdIG,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,saint_bernard,0.995143
780543529827336192,2016-09-26 23:04:13,iphone,12,10,,other,Here's a perturbed super floof. 12/10 would snug so damn well,61,2032,7040,en,https://t.co/VG095mi09Q,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,golden_retriever,0.628312
780459368902959104,2016-09-26 17:29:48,iphone,11,10,Bear,other,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af",112,1224,5892,en,https://t.co/coi4l1T2Sm,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,great_dane,0.3824909999999999
780192070812196864,2016-09-25 23:47:39,iphone,11,10,,other,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10,108,2589,9712,en,https://t.co/zHIqpM5Gni,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,vizsla,0.144012
780074436359819264,2016-09-25 16:00:13,vine,10,10,,doggo,Here's a doggo questioning his entire existence. 10/10 someone tell him he's a good boy ,112,5815,13723,en,https://t.co/dVm5Hgdpeb,,,
779834332596887552,2016-09-25 00:06:08,iphone,11,10,Scout,other,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af,91,8237,21252,en,https://t.co/x0gV2Ck3AD,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,golden_retriever,0.99383
779377524342161408,2016-09-23 17:50:56,iphone,12,10,,pupper,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket,84,3613,9831,en,https://t.co/KsqaIzlQ12,,,
779123168116150273,2016-09-23 01:00:13,iphone,12,10,Reggie,other,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie,79,4207,13206,en,https://t.co/uMfhduaate,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,toy_poodle,0.43108
779056095788752897,2016-09-22 20:33:42,iphone,13,10,,other,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare,86,5247,16500,en,https://t.co/I1bJUzUEW5,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,chihuahua,0.721188
778990705243029504,2016-09-22 16:13:51,iphone,11,10,Jay,other,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af,110,8437,22342,en,https://t.co/vyx1X5eyWI,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,cocker_spaniel,0.7153510000000001
778764940568104960,2016-09-22 01:16:45,iphone,13,10,,other,"Oh my god it's Narcos but Barkos. 13/10 someone please make this happen
https://t.co/tird9cIlz",95,426,955,en,"Oh my god it's Narcos but Barkos. 13/10 someone please make this happen
https://t.co/tird9cIlzB",,,
778748913645780993,2016-09-22 00:13:04,iphone,11,10,Mya,other,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly",85,1562,7717,en,https://t.co/1dpEuALnY0,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,staffordshire_bullterrier,0.351434
778650543019483137,2016-09-21 17:42:10,iphone,10,10,Strider,other,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10",121,1729,6430,en,https://t.co/KYZkPuiC1l,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,german_shepherd,0.515699
778624900596654080,2016-09-21 16:00:17,iphone,11,10,Penny,other,This is Penny. She's a sailor pup. 11/10 would take to the open seas with,73,1176,5177,en,https://t.co/0rRxyBQt32,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,airedale,0.786089
778408200802557953,2016-09-21 01:39:11,iphone,14,10,,other,RIP Loki. Thank you for the good times. You will be missed by many. 14/10,73,5023,15135,en,https://t.co/gJKD9pst5A,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,pembroke,0.8483620000000001
778383385161035776,2016-09-21 00:00:35,iphone,13,10,Nala,other,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet,99,1271,6515,en,https://t.co/zP1IvAATWv,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,collie,0.3452659999999999
778286810187399168,2016-09-20 17:36:50,iphone,11,10,Stanley,other,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort,109,3836,11576,en,https://t.co/hhTfnPrWfb,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,boston_bull,0.3220699999999999
778039087836069888,2016-09-20 01:12:28,iphone,12,10,,pupper,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff,68,3065,9417,en,https://t.co/t8Y4x9DmVD,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,german_shepherd,0.717776
778027034220126208,2016-09-20 00:24:34,iphone,13,10,Sophie,pupper,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back,137,1885,7320,en,https://t.co/QFaUiIHxHq,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,clumber,0.946718
777885040357281792,2016-09-19 15:00:20,iphone,3,10,Wesley,other,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in,116,1893,7078,en,https://t.co/pL7wbMRW7M,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,afghan_hound,0.123529
777684233540206592,2016-09-19 01:42:24,iphone,12,10,,other,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing",91,3403,12518,en,https://t.co/SuXcI9B7pQ,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,cocker_spaniel,0.253442
777621514455814149,2016-09-18 21:33:11,iphone,12,10,Derek,other,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely,112,2910,9742,en,https://t.co/BnVTMtUeI3,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,chow,0.999823
777189768882946048,2016-09-17 16:57:35,iphone,12,10,Jeffrey,other,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free,77,4999,15921,en,https://t.co/d3aLyCykn7,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,chihuahua,0.988412
776813020089548800,2016-09-16 16:00:31,iphone,12,10,Solomon,other,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail,116,1405,5444,en,https://t.co/nFqLaOLUQA,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,toy_poodle,0.51661
776477788987613185,2016-09-15 17:48:25,iphone,11,10,Huck,pupper,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper,103,3249,9858,en,https://t.co/iJE3F0VozW,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,labrador_retriever,0.8848389999999999
776218204058357768,2016-09-15 00:36:55,iphone,13,10,,floofer,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath,104,18497,33345,en,https://t.co/nzqTNw0744,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,samoyed,0.940326
776201521193218049,2016-09-14 23:30:38,iphone,10,10,O,other,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af,93,2919,10681,en,https://t.co/Pq150LeRaC,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,rottweiler,0.502228
776113305656188928,2016-09-14 17:40:06,iphone,11,10,Sampson,pupper,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper,92,5068,13102,en,https://t.co/FYT9QBEnKG,,,
776088319444877312,2016-09-14 16:00:49,iphone,10,10,,other,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness,113,179,2045,en,https://t.co/wOhuABgj6I,,,
775842724423557120,2016-09-13 23:44:54,iphone,12,10,Blue,other,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af,107,3116,13022,en,https://t.co/saRYTcxQeH,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,chow,0.520022
775733305207554048,2016-09-13 16:30:07,iphone,11,10,Anakin,doggo,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well,115,4627,15413,en,https://t.co/9CcBSxCXXG,,,
775729183532220416,2016-09-13 16:13:44,iphone,13,10,,other,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10,102,5302,14361,en,https://t.co/J39lT3b0rH,,,
775364825476165632,2016-09-12 16:05:54,iphone,11,10,Finley,doggo,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10,83,3472,8295,en,https://t.co/7FNcBaKbci,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,beagle,0.571229
775350846108426240,2016-09-12 15:10:21,vine,12,10,Maximus,other,This is Maximus. A little rain won't stop him. He will persevere. 12/10 innovative af ,110,4532,11309,en,https://t.co/2OmDMAkkou,,,
775085132600442880,2016-09-11 21:34:30,iphone,13,10,Tucker,other,This is Tucker. He would like a hug. 13/10 someone hug him,58,5488,17281,en,https://t.co/wdgY9oHPrT,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,chow,0.316565
774757898236878852,2016-09-10 23:54:11,iphone,12,10,Finley,other,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley,89,2035,9462,en,https://t.co/dS8SCbNF9P,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,toy_poodle,0.7199409999999999
774639387460112384,2016-09-10 16:03:16,iphone,10,10,Sprinkles,other,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him,76,2013,7508,en,https://t.co/4s5Xlijogu,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,walker_hound,0.6275930000000001
774314403806253056,2016-09-09 18:31:54,iphone,14,10,,other,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS,103,6478,24167,en,https://t.co/7oQ1wpfxIH,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,eskimo_dog,0.5960449999999999
773985732834758656,2016-09-08 20:45:53,iphone,11,10,Winnie,pupper,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort,116,4492,11925,en,https://t.co/RFWtDqTnAz,,,
773922284943896577,2016-09-08 16:33:46,iphone,12,10,Heinrich,other,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular",113,1999,7110,en,https://t.co/G56ikYAqFg,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,pomeranian,0.554331
773704687002451968,2016-09-08 02:09:06,iphone,12,10,Loki,other,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever,106,1891,7317,en,https://t.co/OqNggd4Oio,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,silky_terrier,0.324251
773670353721753600,2016-09-07 23:52:41,iphone,10,10,Shakespeare,other,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise,113,1501,5935,en,https://t.co/rA8WUVOLBr,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,old_english_sheepdog,0.969311
773547596996571136,2016-09-07 15:44:53,iphone,11,10,Chelsea,pupper,This is Chelsea. She forgot how to dog. 11/10 get it together pupper,68,7126,24553,en,https://t.co/nBJ5RE4yHb,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,norwegian_elkhound,0.372202
773308824254029826,2016-09-06 23:56:05,iphone,12,10,Bungalo,other,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to,114,8640,25846,en,https://t.co/0Fcft7jl4N,,,
773247561583001600,2016-09-06 19:52:39,iphone,10,10,Chip,other,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af,115,3699,10414,en,https://t.co/hG5WYT9ECn,,,
773191612633579521,2016-09-06 16:10:20,iphone,12,10,Grey,other,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment,99,4736,11117,en,https://t.co/9HEVPJEioD,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,blenheim_spaniel,0.427766
772877495989305348,2016-09-05 19:22:09,web,11,10,,other,You need to watch these two doggos argue through a cat door. Both 11/10,71,4501,9555,en,https://t.co/qEP31epKEV,,,
772826264096874500,2016-09-05 15:58:34,iphone,11,10,Roosevelt,other,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10",120,2669,8842,en,https://t.co/7CQkn3gHOQ,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,basset,0.915351
772581559778025472,2016-09-04 23:46:12,iphone,10,10,a,other,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10,116,1968,7192,en,https://t.co/8lpAGaZRFn,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,newfoundland,0.574345
772193107915964416,2016-09-03 22:02:38,iphone,12,10,Willem,pupper,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10,104,1612,6665,en,https://t.co/Dp0s7MRIHK,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,pembroke,0.3679449999999999
772152991789019136,2016-09-03 19:23:13,iphone,10,10,,other,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets,116,1300,4181,en,https://t.co/H9yjI9eo3A,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,golden_retriever,0.275318
772117678702071809,2016-09-03 17:02:54,iphone,12,10,Jack,other,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10,116,848,4165,en,https://t.co/GHOfbTVQti,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,labrador_retriever,0.217821
772114945936949249,2016-09-03 16:52:02,iphone,10,10,Finn,other,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort,108,546,3005,en,https://t.co/CbtNfecWiT,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,chihuahua,0.803293
772102971039580160,2016-09-03 16:04:27,iphone,11,10,Penny,other,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af,107,1065,4448,en,https://t.co/B2f3XkGU5c,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,pembroke,0.54178
771908950375665664,2016-09-03 03:13:29,iphone,13,10,,doggo,"Doggo will persevere. 13/10
https://t.co/yOVzAomJ6",51,2181,7298,en,"Doggo will persevere. 13/10
https://t.co/yOVzAomJ6k",,,
771770456517009408,2016-09-02 18:03:10,iphone,11,10,Davey,other,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom,100,3924,13356,en,https://t.co/E6bGWf9EOm,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,papillon,0.53318
771500966810099713,2016-09-02 00:12:18,iphone,12,10,Dakota,other,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back,72,3018,9167,en,https://t.co/1tWe5zZoHv,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg,labrador_retriever,0.833952
771380798096281600,2016-09-01 16:14:48,iphone,11,10,Fizz,other,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af,116,5912,11746,en,https://t.co/sPB5JMnWBn,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,collie,0.503728
771136648247640064,2016-09-01 00:04:38,iphone,11,10,Dixie,other,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10,106,3357,10223,en,https://t.co/8VEDZKHddR,,,
771102124360998913,2016-08-31 21:47:27,iphone,12,10,Charlie,other,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop,115,1663,6898,en,https://t.co/K5Jo7QRCvA,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,labrador_retriever,0.568789
771014301343748096,2016-08-31 15:58:28,iphone,7,10,,other,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy,116,1782,7032,en,https://t.co/OJZQ6I4gGd,,,
770787852854652928,2016-08-31 00:58:39,iphone,10,10,Winston,other,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston,99,1415,5498,en,https://t.co/d0QEbp78Yi,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,bernese_mountain_dog,0.787812
770772759874076672,2016-08-30 23:58:40,iphone,11,10,Sebastian,other,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely,107,1626,5749,en,https://t.co/lqr0NdtwQo,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,chow,0.979515
770655142660169732,2016-08-30 16:11:18,iphone,11,10,very,other,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10,115,2013,8130,en,https://t.co/qlUDuPoE3d,,,
770414278348247044,2016-08-30 00:14:12,iphone,11,10,Al,other,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution,115,2390,6987,en,https://t.co/OUwWbEKOUV,,,
770293558247038976,2016-08-29 16:14:30,iphone,10,10,Jackson,other,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10,93,1718,6923,en,https://t.co/3fEPpj0KYw,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,italian_greyhound,0.931668
770069151037685760,2016-08-29 01:22:47,iphone,10,10,Carbon,other,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy,115,2651,8385,en,https://t.co/mADHGenzFS,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,boston_bull,0.414965
769940425801170949,2016-08-28 16:51:16,iphone,12,10,Klein,other,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob,100,11131,34948,en,https://t.co/guDkLrX8zV,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,miniature_pinscher,0.796313
769695466921623552,2016-08-28 00:37:54,iphone,13,10,Titan,other,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af,98,1926,7101,en,https://t.co/vhrkz0dK4v,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,pug,0.407117
769212283578875904,2016-08-26 16:37:54,iphone,12,10,DonDon,other,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon,111,1969,5980,en,https://t.co/OCYLz3fjVE,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,golden_retriever,0.166538
768970937022709760,2016-08-26 00:38:52,web,12,10,Kirby,other,This is Kirby. His bowl weighs more than him. 12/10 would assist,64,7574,16017,en,https://t.co/UlB2mzw3Xs,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,pomeranian,0.182358
768855141948723200,2016-08-25 16:58:45,iphone,11,10,Jesse,other,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10,99,1034,4660,en,https://t.co/1BxxcdVNJ8,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,chow,0.7202189999999999
768609597686943744,2016-08-25 00:43:02,iphone,10,10,Lou,other,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet,112,1382,4580,en,https://t.co/dZPMLresEr,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,basenji,0.183283
768596291618299904,2016-08-24 23:50:10,iphone,12,10,Oakley,other,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10,116,1473,5592,en,https://t.co/J2AJdyxglH,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,great_pyrenees,0.729745
768473857036525572,2016-08-24 15:43:39,iphone,11,10,Chevy,other,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset,116,3958,15110,en,https://t.co/goy9053wC7,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg,labrador_retriever,0.73917
768193404517830656,2016-08-23 21:09:14,iphone,8,10,Gerald,doggo,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10,115,4080,12157,en,https://t.co/WmczvjCWJq,,,
767884188863397888,2016-08-23 00:40:31,iphone,10,10,Tito,other,This is Tito. He's on the lookout. Nobody knows for what. 10/10,63,1634,5309,en,https://t.co/Qai481H6RA,,,
767754930266464257,2016-08-22 16:06:54,iphone,11,10,Philbert,other,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af,108,6221,17814,en,https://t.co/Nb68IsVb9O,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,vizsla,0.307794
767500508068192258,2016-08-21 23:15:55,iphone,12,10,Louie,other,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af,87,2688,8295,en,https://t.co/Z2g2YWPzX2,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,chow,0.483228
767191397493538821,2016-08-21 02:47:37,iphone,13,10,,doggo,I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo,111,4406,13643,en,https://t.co/QOKZdus9TT,,,
767122157629476866,2016-08-20 22:12:29,iphone,13,10,Rupert,other,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10,84,3261,11227,en,https://t.co/IEARC2sRzC,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg,toy_poodle,0.873841
766793450729734144,2016-08-20 00:26:19,iphone,10,10,Rufus,other,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup,113,1565,5650,en,https://t.co/exrRjjJqeO,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,beagle,0.451697
766693177336135680,2016-08-19 17:47:52,iphone,11,10,Brudge,other,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly,104,918,4484,en,https://t.co/cTlHjEUNK8,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,doberman,0.948355
766423258543644672,2016-08-18 23:55:18,iphone,9,10,Shadoe,other,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10,109,1825,6671,en,https://t.co/Tytt15VquG,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,keeshond,0.995823
766313316352462849,2016-08-18 16:38:26,iphone,12,10,Oscar,other,This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately,107,2166,7493,en,https://t.co/xuxZoObmF0,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg,toy_poodle,0.966896
766069199026450432,2016-08-18 00:28:24,iphone,12,10,Juno,other,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af,66,1003,4765,en,https://t.co/Z69mShifuk,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,redbone,0.484855
766008592277377025,2016-08-17 20:27:34,iphone,11,10,Angel,other,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive,113,571,4149,en,https://t.co/jaivZ1dcUL,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg,welsh_springer_spaniel,0.7281529999999999
765719909049503744,2016-08-17 01:20:27,iphone,12,10,Brat,other,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet,115,2475,8021,en,https://t.co/soxdNqZDZ2,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,golden_retriever,0.969518
765669560888528897,2016-08-16 22:00:23,iphone,12,10,Tove,other,This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12/10 snug with caution,87,1407,5760,en,https://t.co/t6RvnVEdRR,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg,beagle,0.993333
765395769549590528,2016-08-16 03:52:26,iphone,13,10,my,other,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all,110,3127,20539,en,https://t.co/ep1NkYoiwB,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,pembroke,0.509491
